#----HYDROLOGIC PROCESSES----------------------------------------
#RavenProcessConnections.dat
SNOBAL_TWO_LAYER SnowBalance SNOW_TEMP     SNOW_TEMP
SUBLIM_SVERDRUP Sublimation SNOW  ATMOSPHERE
SUBLIM_CRHM Sublimation SNOW  ATMOSPHERE
SUBLIM_KUZMIN Sublimation SNOW  ATMOSPHERE
SUBLIM_CENTRAL_SIERRA Sublimation SNOW  ATMOSPHERE
SUBLIM_PSBM Sublimation SNOW  ATMOSPHERE
SUBLIM_WILLIAMS Sublimation SNOW  ATMOSPHERE
SNOALB_UBC SnowAlbedoEvolve SNOW_ALBEDO SNOW_ALBEDO
CANDRIP_RUTTER CanopyDrip CANOPY  PONDED_WATER
CHU_ONTARIO CropHeatUnitEvolve CROP_HEAT_UNIT CROP_HEAT_UNIT
GMELT_SIMPLE_MELT GlacierMelt GLACIER_ICE GLACIER
GMELT_HBV GlacierMelt GLACIER_ICE GLACIER
GMELT_UBC GlacierMelt GLACIER_ICE GLACIER
GRELEASE_LINEAR_ANALYTIC GlacierRelease GLACIER SURFACE_WATER
GRELEASE_HBV_EC GlacierRelease GLACIER SURFACE_WATER
FLUSH_RAVEN Flush USER_SPECIFIED USER_SPECIFIED
OVERFLOW_RAVEN Overflow USER_SPECIFIED USER_SPECIFIED
SPLIT_RAVEN Split USER_SPECIFIED USER_SPECIFIED
EXCHANGEFLOW_RAVEN Exchangeflow SOIL SOIL
ABST_PERCENTAGE Abstraction PONDED_WATER  DEPRESSION
ABST_FILL Abstraction PONDED_WATER  DEPRESSION
ABST_SCS Abstraction PONDED_WATER DEPRESSION
ABST_PDMROF Abstraction PONDED_WATER  DEPRESSION
ABST_PDMROF Abstraction PONDED_WATER    SURFACE_WATER
DFLOW_THRESHPOW DepressionOverflow DEPRESSION SURFACE_WATER
DFLOW_LINEAR DepressionOverflow DEPRESSION SURFACE_WATER
DFLOW_WEIR DepressionOverflow DEPRESSION SURFACE_WATER
SEEPAGE_LINEAR Seepage DEPRESSION SOIL
